scenario_id,elapsed_time,success
515,0.35458803176879883,True
516,0.4144909381866455,True
517,0.35912275314331055,True
518,0.3723020553588867,True
519,0.3995790481567383,True
520,0.33847713470458984,True
521,0.4807901382446289,True
522,0.37737083435058594,True
523,0.3602428436279297,True
524,0.464461088180542,True
525,0.44217705726623535,True
526,1.1446988582611084,True
527,0.4068751335144043,True
528,0.42525625228881836,True
529,0.6754822731018066,True
530,0.320436954498291,True
531,0.3357410430908203,True
532,0.36312294006347656,True
533,0.36096882820129395,True
534,0.39145493507385254,True
535,0.4160032272338867,True
536,0.3588080406188965,True
537,0.3688530921936035,True
538,0.3922410011291504,True
539,0.3582019805908203,True
540,0.4635298252105713,True
541,0.40405917167663574,True
542,0.395078182220459,True
543,0.44506192207336426,True
544,0.4273552894592285,True
545,0.3385200500488281,True
546,0.34371399879455566,True
547,0.34003305435180664,True
548,0.42719602584838867,True
549,0.476032018661499,True
550,0.5517487525939941,True
551,0.3974599838256836,True
552,0.32335519790649414,True
553,0.34959888458251953,True
554,0.4388868808746338,True
555,0.3845970630645752,True
556,0.40207576751708984,True
557,0.3462669849395752,True
558,0.44936203956604004,True
559,0.3436470031738281,True
560,0.4600789546966553,True
561,0.4243950843811035,True
562,0.40734314918518066,True
563,0.44797492027282715,True
564,0.43115687370300293,True
565,0.33266282081604004,True
566,0.28613996505737305,True
567,0.2116408348083496,True
568,1.1172728538513184,True
569,0.3566007614135742,True
570,0.36345481872558594,True
571,0.3753316402435303,True
572,0.34859490394592285,True
573,0.36646080017089844,True
574,0.3411068916320801,True
575,0.3749208450317383,True
576,0.39820194244384766,True
577,0.3486666679382324,True
578,0.4485042095184326,True
579,0.38480520248413086,True
580,0.3652021884918213,True
581,0.37218308448791504,True
582,0.4002041816711426,True
583,0.38037800788879395,True
584,0.38953089714050293,True
585,0.4030888080596924,True
586,0.3957939147949219,True
587,0.3948371410369873,True
588,0.3488807678222656,True
589,0.24098706245422363,True
590,1.1192450523376465,True
591,0.35663414001464844,True
592,0.371243953704834,True
593,0.40543198585510254,True
594,0.4028918743133545,True
595,0.3297097682952881,True
596,0.41187381744384766,True
597,0.33347511291503906,True
598,0.3206968307495117,True
599,0.37230682373046875,True
600,0.40830373764038086,True
601,0.37873172760009766,True
602,0.3808882236480713,True
603,0.3641068935394287,True
604,0.38124918937683105,True
605,0.3544318675994873,True
606,0.35648322105407715,True
607,0.48770785331726074,True
608,0.4765899181365967,True
609,0.30202412605285645,True
610,0.326887845993042,True
611,1.0849299430847168,True
612,0.39824986457824707,True
613,0.39806413650512695,True
614,0.3733980655670166,True
615,0.33103394508361816,True
616,0.3469810485839844,True
617,0.32715296745300293,True
618,0.34592771530151367,True
619,0.3944687843322754,True
620,0.37996888160705566,True
621,0.41764116287231445,True
622,0.3625662326812744,True
623,0.34709906578063965,True
624,0.35388970375061035,True
625,0.6039571762084961,True
626,0.3567938804626465,True
627,0.4328927993774414,True
628,0.3540961742401123,True
629,0.323746919631958,True
630,0.4244709014892578,True
631,0.41561317443847656,True
632,0.36850810050964355,True
633,0.30709290504455566,True
634,0.32365989685058594,True
635,0.4748721122741699,True
636,0.4101521968841553,True
637,0.32273173332214355,True
638,0.49136781692504883,True
639,0.36642003059387207,True
640,0.3645172119140625,True
641,0.3364427089691162,True
642,0.38358521461486816,True
643,0.40076327323913574,True
644,0.34739208221435547,True
645,0.3382248878479004,True
646,0.43146800994873047,True
647,0.3463099002838135,True
648,0.423785924911499,True
649,0.6480350494384766,True
650,0.375607967376709,True
651,0.4542098045349121,True
652,0.4828450679779053,True
653,0.3662710189819336,True
654,0.2872130870819092,True
655,1.09834885597229,True
656,0.5250411033630371,True
657,0.40187788009643555,True
658,0.34002184867858887,True
659,0.4601318836212158,True
660,0.3502180576324463,True
661,0.38219118118286133,True
662,0.3550410270690918,True
663,0.37024593353271484,True
664,0.37314701080322266,True
665,0.3456838130950928,True
666,0.3771369457244873,True
667,0.39899730682373047,True
668,0.37695908546447754,True
669,0.39083075523376465,True
670,0.407634973526001,True
671,0.35280394554138184,True
672,0.4657721519470215,True
673,0.373319149017334,True
674,0.37110209465026855,True
675,0.49203920364379883,True
676,0.34667086601257324,True
677,0.2368309497833252,True
678,1.780405044555664,True
679,0.3901221752166748,True
680,0.37843823432922363,True
681,0.43937206268310547,True
682,0.39776015281677246,True
683,0.5095789432525635,True
684,0.5019290447235107,True
685,0.44506287574768066,True
686,0.36628293991088867,True
687,0.3921780586242676,True
688,0.3762519359588623,True
689,0.36983799934387207,True
690,0.3564450740814209,True
691,0.43320608139038086,True
692,0.3912360668182373,True
693,0.4189581871032715,True
694,0.43828701972961426,True
695,0.5442349910736084,True
696,0.3639669418334961,True
697,0.32704591751098633,True
698,0.34437131881713867,True
699,0.3638319969177246,True
700,0.3643519878387451,True
701,0.3646681308746338,True
702,0.40135788917541504,True
703,0.3848881721496582,True
704,0.7533447742462158,True
705,0.549109935760498,True
706,0.3612222671508789,True
707,0.40367889404296875,True
708,0.39302992820739746,True
709,0.3554422855377197,True
710,0.3786609172821045,True
711,0.35278892517089844,True
712,0.41976404190063477,True
713,0.4237799644470215,True
714,0.44629573822021484,True
715,0.33304286003112793,True
716,0.3679239749908447,True
717,0.3597581386566162,True
718,0.3988840579986572,True
719,1.5327160358428955,True
720,0.4876232147216797,True
721,0.36424922943115234,True
722,0.38666582107543945,True
723,0.43353891372680664,True
724,0.5825998783111572,True
725,0.5763819217681885,True
726,0.36278319358825684,True
727,0.33205699920654297,True
728,0.36817216873168945,True
729,0.3146998882293701,True
730,0.34094691276550293,True
731,0.342332124710083,True
732,0.380537748336792,True
733,0.3514530658721924,True
734,0.40064477920532227,True
735,0.4093811511993408,True
736,0.49623966217041016,True
737,0.39254021644592285,True
738,0.3905370235443115,True
739,0.39081811904907227,True
740,0.44342589378356934,True
741,0.43607020378112793,True
742,0.3858480453491211,True
743,0.5426218509674072,True
744,0.4999959468841553,True
745,0.3753631114959717,True
746,0.4050140380859375,True
747,0.3373539447784424,True
748,0.3909740447998047,True
749,0.3659050464630127,True
750,0.34022974967956543,True
751,0.3894212245941162,True
752,0.35231995582580566,True
753,0.46101903915405273,True
754,0.47728991508483887,True
755,0.37101316452026367,True
756,0.3140890598297119,True
757,1.784147024154663,True
758,0.3621072769165039,True
759,0.4374990463256836,True
760,0.5298161506652832,True
761,0.5190830230712891,True
762,0.38764429092407227,True
763,0.39633774757385254,True
764,0.3592851161956787,True
765,0.3750569820404053,True
766,0.34374380111694336,True
767,0.35079312324523926,True
768,0.3915400505065918,True
769,0.4657111167907715,True
770,0.43267297744750977,True
771,0.5699799060821533,True
772,0.445281982421875,True
773,0.36374592781066895,True
774,0.36210107803344727,True
775,0.35944604873657227,True
776,0.3936493396759033,True
777,0.2976100444793701,True
778,1.7282788753509521,True
779,0.373441219329834,True
780,0.4085402488708496,True
781,0.4093949794769287,True
782,0.41707515716552734,True
783,0.5093328952789307,True
784,0.46572089195251465,True
785,0.35907816886901855,True
786,0.38265299797058105,True
787,0.3677382469177246,True
788,0.3362710475921631,True
789,0.3614678382873535,True
790,0.3747589588165283,True
791,0.34676694869995117,True
792,0.4571089744567871,True
793,0.4728128910064697,True
794,0.5433657169342041,True
795,0.4506340026855469,True
796,0.3647949695587158,True
797,0.3476560115814209,True
798,0.38994359970092773,True
799,0.3884270191192627,True
800,1.6637730598449707,True
801,0.4162909984588623,True
802,0.42184877395629883,True
803,0.4412708282470703,True
804,0.569145917892456,True
805,0.44112205505371094,True
806,0.44593191146850586,True
807,0.35147976875305176,True
808,0.3997817039489746,True
809,0.3569209575653076,True
810,0.42328691482543945,True
811,0.34273695945739746,True
812,0.3638181686401367,True
813,0.41268301010131836,True
814,0.3640251159667969,True
815,0.4003300666809082,True
816,0.42284393310546875,True
817,0.5133438110351562,True
818,0.35604000091552734,True
819,0.46729516983032227,True
820,0.368408203125,True
821,0.3785059452056885,True
822,0.37001490592956543,True
823,0.41324925422668457,True
824,1.8989920616149902,True
825,0.41863393783569336,True
826,0.38002800941467285,True
827,0.7624430656433105,True
828,0.4739041328430176,True
829,0.3388087749481201,True
830,0.3835000991821289,True
831,0.37421178817749023,True
832,0.3909790515899658,True
833,0.4045529365539551,True
834,0.39301419258117676,True
835,0.3273148536682129,True
836,0.41200709342956543,True
837,0.39841580390930176,True
838,0.5368177890777588,True
839,0.3844578266143799,True
840,0.3585500717163086,True
841,0.3509960174560547,True
842,0.38185715675354004,True
843,0.32569289207458496,True
844,1.7947001457214355,True
845,0.4153270721435547,True
846,0.38240790367126465,True
847,0.5074098110198975,True
848,0.609839677810669,True
849,0.5371129512786865,True
850,0.35738706588745117,True
851,0.3596780300140381,True
852,0.40532374382019043,True
853,0.3611259460449219,True
854,0.34824228286743164,True
855,0.3946411609649658,True
856,0.36306190490722656,True
857,0.42021989822387695,True
858,0.42313718795776367,True
859,0.4015369415283203,True
860,0.4311079978942871,True
861,0.6600492000579834,True
862,0.34896087646484375,True
863,0.3814249038696289,True
864,0.363231897354126,True
865,0.3902719020843506,True
866,0.3167698383331299,True
867,1.830510139465332,True
868,0.41395092010498047,True
869,0.3337268829345703,True
870,0.39819788932800293,True
871,0.6269738674163818,True
872,0.46066713333129883,True
873,0.529494047164917,True
874,0.3486669063568115,True
875,0.3435649871826172,True
876,0.35789012908935547,True
877,0.35969996452331543,True
878,0.3394660949707031,True
879,0.3647589683532715,True
880,0.38657307624816895,True
881,0.35059595108032227,True
882,0.3756749629974365,True
883,0.46048903465270996,True
884,0.5388689041137695,True
885,0.415330171585083,True
886,0.3944361209869385,True
887,0.38866615295410156,True
888,0.34614109992980957,True
