scenario,time_sec
597,0.15564274787902832
598,0.1825883388519287
599,0.17975592613220215
600,0.17551112174987793
601,0.178602933883667
602,0.16267728805541992
603,0.1661531925201416
604,0.1827230453491211
605,0.37349772453308105
606,0.16410303115844727
607,0.18426918983459473
608,0.16784191131591797
609,0.15798401832580566
610,0.14585399627685547
611,0.18904709815979004
612,0.16062688827514648
613,0.15931987762451172
614,0.15695786476135254
615,0.1530778408050537
616,0.19562911987304688
617,0.17916488647460938
618,0.17427825927734375
619,0.1725471019744873
620,0.1608409881591797
621,0.17473983764648438
622,0.14523100852966309
623,0.24765992164611816
624,0.1573500633239746
625,0.17437100410461426
626,0.16187000274658203
627,0.25707006454467773
628,0.1558237075805664
629,0.16253113746643066
630,0.16037726402282715
631,0.18604516983032227
632,0.17269015312194824
633,0.1669929027557373
634,0.1615149974822998
635,0.14838218688964844
636,0.18265104293823242
637,0.2572932243347168
638,0.15690398216247559
639,0.191450834274292
640,0.19186162948608398
641,0.16088175773620605
642,0.18210196495056152
643,0.17126703262329102
644,0.18536591529846191
645,0.1709880828857422
646,0.1710212230682373
647,0.18720793724060059
648,0.17745590209960938
649,0.16170215606689453
650,0.18854713439941406
651,0.16496610641479492
652,0.15688800811767578
653,0.17366814613342285
654,0.1771860122680664
655,0.200484037399292
656,0.23845911026000977
657,0.17864775657653809
658,0.19550609588623047
659,0.22857904434204102
660,0.25955915451049805
661,0.1615750789642334
662,0.15695810317993164
663,0.1551060676574707
664,0.19362092018127441
665,0.18547725677490234
666,0.17290806770324707
667,0.1880481243133545
668,0.16746306419372559
669,0.1563558578491211
670,0.15832996368408203
671,0.30765581130981445
672,0.15581607818603516
673,0.175123929977417
674,0.15883517265319824
675,0.1783921718597412
676,0.17357087135314941
677,0.1873161792755127
678,0.18778395652770996
679,0.2874002456665039
680,0.16015386581420898
681,0.1827390193939209
682,0.15697622299194336
683,0.1564178466796875
684,0.16446995735168457
685,0.16266989707946777
686,0.18340516090393066
687,0.1577920913696289
688,0.1612377166748047
689,0.18152499198913574
690,0.14819693565368652
691,0.22039580345153809
692,0.16914629936218262
693,0.15767407417297363
694,0.15589284896850586
695,0.18662786483764648
696,0.19108891487121582
697,0.15083527565002441
698,0.1741490364074707
699,0.1715562343597412
700,0.17859888076782227
701,0.18622994422912598
702,0.17899513244628906
703,0.1886131763458252
704,0.18725299835205078
705,0.1929628849029541
706,0.37639307975769043
707,0.16523003578186035
708,0.17011713981628418
709,0.18599605560302734
710,0.18641304969787598
711,0.1738419532775879
712,0.1661210060119629
713,0.15580296516418457
714,0.15714716911315918
715,0.1645359992980957
716,0.16941213607788086
717,0.14730501174926758
718,0.15743803977966309
719,0.16005301475524902
720,0.1613600254058838
721,0.16397428512573242
722,0.14899110794067383
723,0.17630887031555176
724,0.192641019821167
725,0.17360401153564453
726,0.23058199882507324
727,0.15300703048706055
728,0.22042012214660645
729,0.1733860969543457
730,0.16651511192321777
731,0.1779918670654297
732,0.43155407905578613
733,0.18619298934936523
734,0.19032788276672363
735,0.16747379302978516
736,0.19329571723937988
737,0.28095388412475586
738,0.15654778480529785
739,0.16940069198608398
740,0.16132020950317383
741,0.18383216857910156
742,0.1545090675354004
743,0.17365789413452148
744,0.15802478790283203
745,0.1568150520324707
746,0.1587231159210205
747,0.23148894309997559
748,0.16565680503845215
749,0.1579127311706543
750,0.1589488983154297
751,0.16934609413146973
752,0.1826338768005371
753,0.15762901306152344
754,0.21640324592590332
755,0.49141502380371094
756,0.21045994758605957
757,0.16661691665649414
758,0.1815330982208252
759,0.1801621913909912
760,0.1579902172088623
761,0.19999313354492188
762,0.17331385612487793
763,0.15953683853149414
764,0.21013283729553223
765,0.22001194953918457
766,0.18297481536865234
767,0.16741514205932617
768,0.14700913429260254
769,0.19266200065612793
770,0.18785309791564941
771,0.1876828670501709
772,0.23468780517578125
773,0.17248106002807617
774,0.1594560146331787
775,0.19973492622375488
776,0.16652274131774902
777,0.1898648738861084
778,0.19530200958251953
779,0.17773103713989258
780,0.1849651336669922
781,0.14785194396972656
782,0.1582801342010498
783,0.1782970428466797
784,0.19299721717834473
785,0.1747760772705078
786,0.181732177734375
787,0.1877610683441162
788,0.15909123420715332
789,0.17382407188415527
790,0.18296408653259277
791,0.15258383750915527
792,0.1660909652709961
793,0.17339420318603516
794,0.1649336814880371
795,0.15226483345031738
796,0.19289302825927734
797,0.17715001106262207
798,0.18235182762145996
799,0.1556389331817627
800,0.1843128204345703
801,0.1844959259033203
802,0.1954641342163086
803,0.30834388732910156
804,0.1904768943786621
805,0.16028881072998047
806,0.15598177909851074
807,0.198319673538208
808,0.1679060459136963
809,0.16580414772033691
810,0.19873404502868652
811,0.18037819862365723
812,0.17079877853393555
813,0.15929198265075684
814,0.1553349494934082
815,0.1842179298400879
816,0.15601778030395508
817,0.19988036155700684
818,0.20289111137390137
819,0.18549084663391113
820,0.2821829319000244
821,0.17059111595153809
822,0.16464519500732422
823,0.1843578815460205
824,0.15875506401062012
825,0.18556714057922363
826,0.17633485794067383
827,0.17359614372253418
828,0.15408730506896973
829,0.1614549160003662
830,0.15755605697631836
831,0.1557610034942627
832,0.32608628273010254
833,0.1647629737854004
834,0.16693401336669922
835,0.16309499740600586
836,0.15299081802368164
837,0.2287750244140625
838,0.15720582008361816
839,0.28862524032592773
840,0.15658783912658691
841,0.15715909004211426
842,0.1811530590057373
843,0.16682076454162598
844,0.15658807754516602
845,0.38364696502685547
846,0.1748502254486084
847,0.1650989055633545
848,0.15964531898498535
849,0.1925950050354004
850,0.18434691429138184
851,0.15824007987976074
852,0.17536616325378418
853,0.34636807441711426
854,0.15151381492614746
855,0.15937304496765137
856,0.1732947826385498
857,0.27817797660827637
858,0.3300130367279053
859,0.3131556510925293
860,0.19700193405151367
861,0.1646409034729004
862,0.19219207763671875
863,0.17037725448608398
864,0.16664910316467285
865,0.17382383346557617
866,0.19600677490234375
867,0.1680459976196289
868,0.1814730167388916
869,0.17698407173156738
870,0.20781302452087402
871,0.1505892276763916
872,0.1593630313873291
873,0.17470622062683105
874,0.17577314376831055
875,0.23675322532653809
876,0.14728808403015137
877,0.2447819709777832
878,0.1195979118347168
879,0.17568492889404297
880,0.15583419799804688
881,0.21082496643066406
882,0.16615581512451172
883,0.15798187255859375
884,0.1516573429107666
885,0.1828758716583252
886,0.2556889057159424
887,0.16007089614868164
888,0.18208980560302734
